question_id,question,answer1_id,answer1,answer2_id,answer2
01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90, who owns the castle in which emily is imprisoned? ,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90, emily and valancourt quickly fall in love. ,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90, emily and valancourt quickly fall in love. 
01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90, who does emily become romantically involved with? ,23672f8565f6fe83d031412530cd00ed1d2d8745, he discovers that all but one of his patients have been romantically involved with rose. ,23672f8565f6fe83d031412530cd00ed1d2d8745, he discovers that all but one of his patients have been romantically involved with rose. 
01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90, with what does signor montoni threaten his wife with to get her to sign over her properties? ,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90, in the following months montoni threatens his wife with violence to force her to sign over her properties in toulouse which upon her death would otherwise go to emily. ,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90, in the following months montoni threatens his wife with violence to force her to sign over her properties in toulouse  which upon her death would otherwise go to emily. 
01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90, what causes madam cherons' illness? ,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90, emily s father succumbs to a long illness. ,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90, emily's father succumbs to a long illness. 
01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90, who helps emily escape the castle? ,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90, emily and valancourt quickly fall in love. ,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90, emily and valancourt quickly fall in love. 
01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90, where did valancourt lose his wealth? ,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90, returning to the estate of her aunt  emily learns that valancourt went to paris and lost his wealth. ,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90, returning to the estate of her aunt emily learns that valancourt went to paris and lost his wealth. 
020773a0ca71155173ec4affe6a2496a6cb45216, what is frankie ryan and his friend's real dream? ,020773a0ca71155173ec4affe6a2496a6cb45216, frankie ryan works as a page boy at a radio station located in hollywood. ,020773a0ca71155173ec4affe6a2496a6cb45216, their real dream is to perform as radio comedians on the air  with their own show. 
020773a0ca71155173ec4affe6a2496a6cb45216," ""why was the station trying to get rid of moody singer ",020773a0ca71155173ec4affe6a2496a6cb45216, the station has financial problems related to their current moody singer rita wilson and try to find a way to get rid of her. ,020773a0ca71155173ec4affe6a2496a6cb45216, the station has financial problems related to their current moody singer rita wilson  and try to find a way to get rid of her. 
020773a0ca71155173ec4affe6a2496a6cb45216, who was in the audience while rita wilson was rehearsing and tried to slip out the back door before the shooting? ,020773a0ca71155173ec4affe6a2496a6cb45216, he was in the audience when rita was rehearsing before the blackout. ,020773a0ca71155173ec4affe6a2496a6cb45216, he was in the audience when rita was rehearsing before the blackout. 
020773a0ca71155173ec4affe6a2496a6cb45216, who had an argument with rita not long before the shooting? ,020773a0ca71155173ec4affe6a2496a6cb45216, station producer farrell is afraid of being suspected as well since he had an argument with rita not long before the shooting. ,020773a0ca71155173ec4affe6a2496a6cb45216, station producer farrell is afraid of being suspected as well  since he had an argument with rita not long before the shooting. 
020773a0ca71155173ec4affe6a2496a6cb45216," ""as a sign of gratitude ",020773a0ca71155173ec4affe6a2496a6cb45216, as a sign of gratitude  farrell promises to give anne a real audition for the position as singer  which is empty since rita is gone. ,020773a0ca71155173ec4affe6a2496a6cb45216, as a sign of gratitude farrell promises to give anne a real audition for the position as singer which is empty since rita is gone. 
020773a0ca71155173ec4affe6a2496a6cb45216, where was the weapon found used to kill rita? ,020773a0ca71155173ec4affe6a2496a6cb45216, frankie soon finds the weapon used to shoot rita  hidden in a ventilator duct. ,020773a0ca71155173ec4affe6a2496a6cb45216, frankie soon finds the weapon used to shoot rita hidden in a ventilator duct. 
020773a0ca71155173ec4affe6a2496a6cb45216, who is arrested by the police and suspected of the murder of rita? ,020773a0ca71155173ec4affe6a2496a6cb45216, anne is therefore suspected of the murder and arrested by the police. ,020773a0ca71155173ec4affe6a2496a6cb45216, anne is therefore suspected of the murder and arrested by the police. 
020773a0ca71155173ec4affe6a2496a6cb45216, where is tex found murdered? ,020773a0ca71155173ec4affe6a2496a6cb45216, later tex is found murdered in the office of the station owner. ,020773a0ca71155173ec4affe6a2496a6cb45216, later  tex is found murdered in the office of the station owner. 
020773a0ca71155173ec4affe6a2496a6cb45216, who confesses to both crimes? ,020773a0ca71155173ec4affe6a2496a6cb45216, when all the station executives are gathered in one room by the police one of them van martin pulls out a gun and confesses to both crimes. ,020773a0ca71155173ec4affe6a2496a6cb45216, when all the station executives are gathered in one room by the police  one of them  van martin  pulls out a gun and confesses to both crimes. 
020773a0ca71155173ec4affe6a2496a6cb45216, what happens when jeff enters the room unannounced? ,020773a0ca71155173ec4affe6a2496a6cb45216, when jeff enters the room unannounced  he accidentally knocks the gun out of van s hand and the police arrest him. ,020773a0ca71155173ec4affe6a2496a6cb45216, when jeff enters the room unannounced he accidentally knocks the gun out of van's hand and the police arrest him.frankie ryan works as a page boy at a radio station located in hollywood. 
020773a0ca71155173ec4affe6a2496a6cb45216, what is frankie ryan's career? ,020773a0ca71155173ec4affe6a2496a6cb45216, he asks frankie who overheard the discussion to not tell the police about it. ,020773a0ca71155173ec4affe6a2496a6cb45216, he asks frankie  who overheard the discussion  to not tell the police about it. 
020773a0ca71155173ec4affe6a2496a6cb45216, what is frankie's dream job? ,020773a0ca71155173ec4affe6a2496a6cb45216, their real dream is to perform as radio comedians on the air with their own show. ,020773a0ca71155173ec4affe6a2496a6cb45216, their real dream is to perform as radio comedians on the air  with their own show. 
020773a0ca71155173ec4affe6a2496a6cb45216, what happens when frankie and jeff try to help the station receptionist? ,020773a0ca71155173ec4affe6a2496a6cb45216, frankie and jeff decide to do a little investigation of their own  and search tex s room to see if they can find anything. ,020773a0ca71155173ec4affe6a2496a6cb45216, when they try to help the station receptionist anne mason by setting up a false audition for the position as singer they are almost fired for their antics. 
020773a0ca71155173ec4affe6a2496a6cb45216, why does the station want to get rid of their current singer? ,020773a0ca71155173ec4affe6a2496a6cb45216, the station has financial problems related to their current moody singer rita wilson and try to find a way to get rid of her. ,020773a0ca71155173ec4affe6a2496a6cb45216, the station has financial problems related to their current moody singer rita wilson  and try to find a way to get rid of her. 
020773a0ca71155173ec4affe6a2496a6cb45216, what happens to rita during the blackout? ,020773a0ca71155173ec4affe6a2496a6cb45216, he was in the audience when rita was rehearsing before the blackout. ,020773a0ca71155173ec4affe6a2496a6cb45216, he was in the audience when rita was rehearsing before the blackout. 
020773a0ca71155173ec4affe6a2496a6cb45216, who do the police suspect in the shooting? ,020773a0ca71155173ec4affe6a2496a6cb45216, anne is therefore suspected of the murder and arrested by the police. ,020773a0ca71155173ec4affe6a2496a6cb45216, anne is therefore suspected of the murder and arrested by the police. 
020773a0ca71155173ec4affe6a2496a6cb45216, why is the station manager afraid he might be seen as a suspect? ,020773a0ca71155173ec4affe6a2496a6cb45216, station producer farrell is afraid of being suspected as well since he had an argument with rita not long before the shooting. ,020773a0ca71155173ec4affe6a2496a6cb45216, station producer farrell is afraid of being suspected as well  since he had an argument with rita not long before the shooting. 
020773a0ca71155173ec4affe6a2496a6cb45216, who finds the murder weapon and where do they find it? ,020773a0ca71155173ec4affe6a2496a6cb45216, anne is therefore suspected of the murder and arrested by the police. ,020773a0ca71155173ec4affe6a2496a6cb45216, anne is therefore suspected of the murder and arrested by the police. 
020773a0ca71155173ec4affe6a2496a6cb45216, what happens when frankie and jeff try to audition for a comedy role? ,020773a0ca71155173ec4affe6a2496a6cb45216, when frankie and jeff audition for a comedy spot on air ( with frankie in blackface as a disguise )  the police come looking for tex. ,020773a0ca71155173ec4affe6a2496a6cb45216, when frankie and jeff audition for a comedy spot on air (with frankie in blackface as a disguise) the police come looking for tex. 
020773a0ca71155173ec4affe6a2496a6cb45216, who confesses to both crimes? ,020773a0ca71155173ec4affe6a2496a6cb45216, when all the station executives are gathered in one room by the police one of them van martin pulls out a gun and confesses to both crimes. ,020773a0ca71155173ec4affe6a2496a6cb45216, when all the station executives are gathered in one room by the police  one of them  van martin  pulls out a gun and confesses to both crimes. 
020773a0ca71155173ec4affe6a2496a6cb45216, what happened to rita wilson while the blackout was occuring during her rehearsal? ,020773a0ca71155173ec4affe6a2496a6cb45216, he was in the audience when rita was rehearsing before the blackout. ,020773a0ca71155173ec4affe6a2496a6cb45216, he was in the audience when rita was rehearsing before the blackout. 
020773a0ca71155173ec4affe6a2496a6cb45216," ""why is station producer ",020773a0ca71155173ec4affe6a2496a6cb45216, station producer farrell is afraid of being suspected as well since he had an argument with rita not long before the shooting. ,020773a0ca71155173ec4affe6a2496a6cb45216, station producer farrell is afraid of being suspected as well  since he had an argument with rita not long before the shooting. 
020773a0ca71155173ec4affe6a2496a6cb45216, who found the murder weapon used to kill rita? ,020773a0ca71155173ec4affe6a2496a6cb45216, frankie soon finds the weapon used to shoot rita  hidden in a ventilator duct. ,020773a0ca71155173ec4affe6a2496a6cb45216, frankie soon finds the weapon used to shoot rita hidden in a ventilator duct. 
020773a0ca71155173ec4affe6a2496a6cb45216, where was rita wilson's murder weapon hidden? ,020773a0ca71155173ec4affe6a2496a6cb45216, frankie soon finds the weapon used to shoot rita  hidden in a ventilator duct. ,020773a0ca71155173ec4affe6a2496a6cb45216, frankie soon finds the weapon used to shoot rita hidden in a ventilator duct. 
020773a0ca71155173ec4affe6a2496a6cb45216, who owns the murder weapon? ,020773a0ca71155173ec4affe6a2496a6cb45216, anne is therefore suspected of the murder and arrested by the police. ,020773a0ca71155173ec4affe6a2496a6cb45216, anne is therefore suspected of the murder and arrested by the police. 
020773a0ca71155173ec4affe6a2496a6cb45216, where was tex barton found murdered? ,020773a0ca71155173ec4affe6a2496a6cb45216, later  tex is found murdered in the office of the station owner. ,020773a0ca71155173ec4affe6a2496a6cb45216, later tex is found murdered in the office of the station owner. 
020773a0ca71155173ec4affe6a2496a6cb45216, what does the picture found in tex's room suggest that anne's real name is? ,020773a0ca71155173ec4affe6a2496a6cb45216, the only thing of interest is a picture of anne suggesting that her real name is gladys. ,020773a0ca71155173ec4affe6a2496a6cb45216, the only thing of interest is a picture of anne  suggesting that her real name is gladys. 
020773a0ca71155173ec4affe6a2496a6cb45216," ""when frankie finds out anne is a brunette ",020773a0ca71155173ec4affe6a2496a6cb45216, since anne is a true brunette frankie concludes that rita could be gladys instead of anne. ,020773a0ca71155173ec4affe6a2496a6cb45216, since anne is a true brunette  frankie concludes that rita could be gladys instead of anne. 
020773a0ca71155173ec4affe6a2496a6cb45216, what does van martin confess to? ,020773a0ca71155173ec4affe6a2496a6cb45216, when all the station executives are gathered in one room by the police  one of them  van martin  pulls out a gun and confesses to both crimes. ,020773a0ca71155173ec4affe6a2496a6cb45216, when all the station executives are gathered in one room by the police one of them van martin pulls out a gun and confesses to both crimes. 
020773a0ca71155173ec4affe6a2496a6cb45216, what happens to van martin after jeff accidentally knocks the gun from his hands? ,020773a0ca71155173ec4affe6a2496a6cb45216, when jeff enters the room unannounced  he accidentally knocks the gun out of van s hand and the police arrest him. ,020773a0ca71155173ec4affe6a2496a6cb45216, when jeff enters the room unannounced he accidentally knocks the gun out of van's hand and the police arrest him.frankie ryan works as a page boy at a radio station located in hollywood. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, who is the main character? ,40d8b1ee377a7a4addca58e31f12d80c77fd8cb8, the novel begins with an overview of the main character's background. ,4a130666c65fb9435977c7b28ace9f922b224567, the main character marlow tells the story of his first voyage to the east as second mate on board the judea. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, what company doe the main character work for? ,40d8b1ee377a7a4addca58e31f12d80c77fd8cb8, the novel begins with an overview of the main character's background. ,4a130666c65fb9435977c7b28ace9f922b224567, the main character marlow tells the story of his first voyage to the east as second mate on board the judea. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, who is the main character's girlfriend? ,40d8b1ee377a7a4addca58e31f12d80c77fd8cb8, the novel begins with an overview of the main character's background. ,4a130666c65fb9435977c7b28ace9f922b224567, the main character  marlow  tells the story of his first voyage to the east as second mate on board the judea. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, where does chuck live? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, where was chuck flying to when his plane crashed? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, while flying through a violent storm  his plane crashes into the pacific ocean. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, while flying through a violent storm his plane crashes into the pacific ocean. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, what ocean did chuck crash into? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, while flying through a violent storm  his plane crashes into the pacific ocean. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, while flying through a violent storm his plane crashes into the pacific ocean. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, what does chuck do with the body of the pilot? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, what was drawn on the unopened package? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, he leaves one package  with a pair of angel wings stenciled on it  unopened. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, he leaves one package with a pair of angel wings stenciled on it unopened. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, what was chuck's only companion on the island? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, how long was chuck on the island? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, why doesn't chuck and kelly get married? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, how does chuck end up on an island? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, what are some changes chuck goes through after four years on the island? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, which package does chuck leave unopened? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, he leaves one package with a pair of angel wings stenciled on it unopened. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, he leaves one package  with a pair of angel wings stenciled on it  unopened. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, what is wilson? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, in anger and pain he throws several objects including a wilson volleyball from one of the packages. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, in anger and pain  he throws several objects  including a wilson volleyball from one of the packages. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, what does he find out after getting rescued and returning home? ,4b30ab1c49b62dc59b9773954958d9ac6807a865, initially  it appears that the children are rescued. ,4b30ab1c49b62dc59b9773954958d9ac6807a865, initially it appears that the children are rescued. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, who does chuch return the angel wing package to? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, he leaves one package with a pair of angel wings stenciled on it unopened. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, he leaves one package  with a pair of angel wings stenciled on it  unopened. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, how does chuck wound his hand? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, during a first attempt to make fire  chuck receives a deep wound to his hand. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, during a first attempt to make fire chuck receives a deep wound to his hand. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, what does kelly give chuck when he returns to civilization? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, what washes up on the island that helps chuck complete the construction of his raft? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, a large section from a portable toilet washes up on the island ; chuck uses it as a sail in the construction of a raft. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, a large section from a portable toilet washes up on the island; chuck uses it as a sail in the construction of a raft. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, where do chuck and kelly live? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, where is chuck called away to during christmas? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, a christmas with relatives is interrupted when chuck is summoned to resolve a problem in malaysia. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, a christmas with relatives is interrupted when chuck is summoned to resolve a problem in malaysia. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, what is the company that chuck works for? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, what does chuck collect along the shore of the island he has landed on? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, upon returning to civilization chuck learns that he has long been given up for dead; his family and acquaintances have held a funeral and kelly has since married chuck's one time endodontist and has a daughter. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, upon returning to civilization  chuck learns that he has long been given up for dead ; his family and acquaintances have held a funeral  and kelly has since married chuck s one time endodontist and has a daughter. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, what sports item does chuck leave a bloody hand print on? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, a short time later he draws a face in the bloody hand print on the ball  names it wilson  and begins talking to it. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, a short time later he draws a face in the bloody hand print on the ball names it wilson and begins talking to it. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, who is the only friend chuck talks to on the island? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, why can kelly and chuck not be together when he returns? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, kelly gives chuck the keys to the car they once shared. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, where does chuck go to deliver the last package he saved from the crash? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, the house at the address is empty  so he leaves the package at the door with a note saying that the package saved his life. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, the house at the address is empty so he leaves the package at the door with a note saying that the package saved his life. 
0207a55a2d507f3b4feb99b227751b76f88ddd53, what is the symbol on the package and on the back of the woman's truck? ,0207a55a2d507f3b4feb99b227751b76f88ddd53, the house at the address is empty so he leaves the package at the door with a note saying that the package saved his life. ,0207a55a2d507f3b4feb99b227751b76f88ddd53, the house at the address is empty  so he leaves the package at the door with a note saying that the package saved his life. 
02476285f0673b06c7754deed4517e54c50c42b5, which of mrs. tabitha twitchit's children become the best at catching rats? ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother mrs. tabitha twitchit and sisters moppet and mittens in a house overrun with rats. ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother  mrs. tabitha twitchit  and sisters  moppet and mittens  in a house overrun with rats. 
02476285f0673b06c7754deed4517e54c50c42b5, what kind of food did the rats put on tom kitten? ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother mrs. tabitha twitchit and sisters moppet and mittens in a house overrun with rats. ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother  mrs. tabitha twitchit  and sisters  moppet and mittens  in a house overrun with rats. 
02476285f0673b06c7754deed4517e54c50c42b5, how did tom escape from the cupboard? ,02476285f0673b06c7754deed4517e54c50c42b5, her children being an unruly bunch  mrs. twitchit puts moppet and mittens in a cupboard in order to keep them under control  but tom kitten escapes up the chimney. ,02476285f0673b06c7754deed4517e54c50c42b5, her children being an unruly bunch mrs. twitchit puts moppet and mittens in a cupboard in order to keep them under control but tom kitten escapes up the chimney. 
02476285f0673b06c7754deed4517e54c50c42b5, what were the names of the rats that captured tom? ,02476285f0673b06c7754deed4517e54c50c42b5, tom is so affected by the incident that while his sisters become fine rat catchers he is afraid of anything larger than a mouse. ,02476285f0673b06c7754deed4517e54c50c42b5, there he meets the rats mr. samuel whiskers and his wife anna maria. 
02476285f0673b06c7754deed4517e54c50c42b5, who helped mrs. twitchit find tom when he was lost? ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother mrs. tabitha twitchit and sisters moppet and mittens in a house overrun with rats. ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother  mrs. tabitha twitchit  and sisters  moppet and mittens  in a house overrun with rats. 
02476285f0673b06c7754deed4517e54c50c42b5, where did tom become stuck after trying to escape? ,02476285f0673b06c7754deed4517e54c50c42b5, they quickly call for john joiner  the carpenter  who saws open the floor and rescues tom. ,02476285f0673b06c7754deed4517e54c50c42b5, they quickly call for john joiner the carpenter who saws open the floor and rescues tom. 
02476285f0673b06c7754deed4517e54c50c42b5, who is the carpenter that came to help get tom out of the attic? ,02476285f0673b06c7754deed4517e54c50c42b5, they quickly call for john joiner  the carpenter  who saws open the floor and rescues tom. ,02476285f0673b06c7754deed4517e54c50c42b5, they quickly call for john joiner the carpenter who saws open the floor and rescues tom. 
02476285f0673b06c7754deed4517e54c50c42b5, why was the floor to the attic cut open? ,3b2427be8d3bbfe55590d1ce307f778ede5bbcd9, larry cuts his hand carrying a bed up the stairs  and lets his blood drip on the attic floor. ,3b2427be8d3bbfe55590d1ce307f778ede5bbcd9, larry cuts his hand carrying a bed up the stairs and lets his blood drip on the attic floor. 
02476285f0673b06c7754deed4517e54c50c42b5, where do the rats escape to after they are caught? ,02476285f0673b06c7754deed4517e54c50c42b5, there he meets the rats mr. samuel whiskers and his wife anna maria. ,02476285f0673b06c7754deed4517e54c50c42b5, there he meets the rats  mr. samuel whiskers and his wife anna maria. 
02476285f0673b06c7754deed4517e54c50c42b5, what were the rats planning on doing to tom? ,02476285f0673b06c7754deed4517e54c50c42b5, tom is so affected by the incident that while his sisters become fine rat catchers he is afraid of anything larger than a mouse. ,02476285f0673b06c7754deed4517e54c50c42b5, there he meets the rats  mr. samuel whiskers and his wife anna maria. 
02476285f0673b06c7754deed4517e54c50c42b5, who are moppet and mittens to tom kitten? ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother mrs. tabitha twitchit and sisters moppet and mittens in a house overrun with rats. ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother  mrs. tabitha twitchit  and sisters  moppet and mittens  in a house overrun with rats. 
02476285f0673b06c7754deed4517e54c50c42b5, why did mrs. tabitha twitchit put her children in the cupboard? ,02476285f0673b06c7754deed4517e54c50c42b5, her children being an unruly bunch  mrs. twitchit puts moppet and mittens in a cupboard in order to keep them under control  but tom kitten escapes up the chimney. ,02476285f0673b06c7754deed4517e54c50c42b5, her children being an unruly bunch mrs. twitchit puts moppet and mittens in a cupboard in order to keep them under control but tom kitten escapes up the chimney. 
02476285f0673b06c7754deed4517e54c50c42b5, where did tom kittens end up after escaping through the chimney? ,02476285f0673b06c7754deed4517e54c50c42b5, her children being an unruly bunch  mrs. twitchit puts moppet and mittens in a cupboard in order to keep them under control  but tom kitten escapes up the chimney. ,02476285f0673b06c7754deed4517e54c50c42b5, her children being an unruly bunch mrs. twitchit puts moppet and mittens in a cupboard in order to keep them under control but tom kitten escapes up the chimney. 
02476285f0673b06c7754deed4517e54c50c42b5, who did tom kittens meet in the attic? ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother  mrs. tabitha twitchit  and sisters  moppet and mittens  in a house overrun with rats. ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother mrs. tabitha twitchit and sisters moppet and mittens in a house overrun with rats. 
02476285f0673b06c7754deed4517e54c50c42b5, what did samuel whiskers and anna maria want to do to tom kittens? ,02476285f0673b06c7754deed4517e54c50c42b5, there he meets the rats mr. samuel whiskers and his wife anna maria. ,02476285f0673b06c7754deed4517e54c50c42b5, there he meets the rats  mr. samuel whiskers and his wife anna maria. 
02476285f0673b06c7754deed4517e54c50c42b5, who rescued tom kittens? ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother mrs. tabitha twitchit and sisters moppet and mittens in a house overrun with rats. ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother  mrs. tabitha twitchit  and sisters  moppet and mittens  in a house overrun with rats. 
02476285f0673b06c7754deed4517e54c50c42b5, how was tom kittens rescued? ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother  mrs. tabitha twitchit  and sisters  moppet and mittens  in a house overrun with rats. ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother mrs. tabitha twitchit and sisters moppet and mittens in a house overrun with rats. 
02476285f0673b06c7754deed4517e54c50c42b5, where did samuel whiskers and anna maria escape to? ,02476285f0673b06c7754deed4517e54c50c42b5, there he meets the rats mr. samuel whiskers and his wife anna maria. ,02476285f0673b06c7754deed4517e54c50c42b5, there he meets the rats  mr. samuel whiskers and his wife anna maria. 
02476285f0673b06c7754deed4517e54c50c42b5, how was tom kittens affected by the incident with the rats? ,02476285f0673b06c7754deed4517e54c50c42b5, tom is so affected by the incident that while his sisters become fine rat catchers he is afraid of anything larger than a mouse. ,02476285f0673b06c7754deed4517e54c50c42b5, tom is so affected by the incident that while his sisters become fine rat catchers he is afraid of anything larger than a mouse.the theme of the tale is the childhood sin of disobedience. 
02476285f0673b06c7754deed4517e54c50c42b5, how many children does mrs. twitchit have? ,02476285f0673b06c7754deed4517e54c50c42b5, her children being an unruly bunch  mrs. twitchit puts moppet and mittens in a cupboard in order to keep them under control  but tom kitten escapes up the chimney. ,02476285f0673b06c7754deed4517e54c50c42b5, her children being an unruly bunch mrs. twitchit puts moppet and mittens in a cupboard in order to keep them under control but tom kitten escapes up the chimney. 
02476285f0673b06c7754deed4517e54c50c42b5, what are the names of tom's sisters? ,02476285f0673b06c7754deed4517e54c50c42b5, tom is so affected by the incident that while his sisters become fine rat catchers he is afraid of anything larger than a mouse. ,02476285f0673b06c7754deed4517e54c50c42b5, tom kitten is a young cat who lives with his mother  mrs. tabitha twitchit  and sisters  moppet and mittens  in a house overrun with rats. 
